"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","0","...44","...45"
"Greater Roanoke Transit Company","Roanoke","VA","3007","30007","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter",210111,54,"DR","PT",17,NA,2.8764,NA,0.0729,NA,82.3192,NA,2.0865,NA,39.4542,NA,4.1593,NA,NA,172302,NA,2363385,NA,59902,NA,28710,NA,568214,NA,518541,NA,"No",NA,NA,NA,NA,NA,NA
"University of Georgia, dba: University of Georgia Transit System","Athens","GA","4180","40180","University","Full Reporter",128754,54,"DR","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Region XII Council of Governments/WITS","Carroll","IA","7R01-012","7R01-70224","MPO, COG or Other Planning Agency","Rural Reporter",0,53,"DR","DO",53,NA,1.2045,NA,0.0514,NA,82.7751,NA,3.5343,NA,23.4208,NA,0,NA,NA,112283,NA,2183193,NA,93216,NA,26375,NA,0,NA,673633,NA,"No",NA,NA,NA,NA,NA,NA
"Western Piedmont Regional Transit Authority , dba: dba: Greenway Public Transportation","Conover","NC","4172","40172","Independent Public Agency or Authority of Transit Service","Full Reporter",212195,53,"DR","DO",43,NA,6e-04,NA,0,NA,105.4191,NA,1.6222,NA,64.9834,NA,5.0223,NA,NA,25,NA,2723714,NA,41914,NA,25837,NA,542328,NA,431116,NA,"No",NA,NA,NA,NA,NA,NA
"Western Reserve Transit Authority","Youngstown","OH","5024","50024","Independent Public Agency or Authority of Transit Service","Full Reporter",387550,53,"MB","DO",38,NA,0.0033,NA,2e-04,NA,117.3087,NA,8.65,NA,13.5617,NA,3.2917,NA,NA,3006,NA,12213130,NA,900561,NA,104111,NA,3710311,NA,1907881,NA,"No",NA,NA,NA,NA,NA,NA
"City of Shreveport, dba: Shreveport Area Transit System","Shreveport","LA","6024","60024","City, County or Local Government Unit or Department of Transportation","Full Reporter",298317,53,"MB","DO",35,NA,0.7061,NA,0.0743,NA,91.2491,NA,9.6032,NA,9.502,NA,1.52,NA,NA,854094,NA,11493093,NA,1209548,NA,125953,NA,7561288,NA,1889451,NA,"No",NA,NA,NA,NA,NA,NA
"City of Shreveport, dba: Shreveport Area Transit System","Shreveport","LA","6024","60024","City, County or Local Government Unit or Department of Transportation","Full Reporter",298317,53,"DR","DO",18,NA,2.1705,NA,0.0647,NA,78.6176,NA,2.342,NA,33.569,NA,3.9325,NA,NA,127943,NA,1978727,NA,58945,NA,25169,NA,503174,NA,492674,NA,"No",NA,NA,NA,NA,NA,NA
"Western Reserve Transit Authority","Youngstown","OH","5024","50024","Independent Public Agency or Authority of Transit Service","Full Reporter",387550,53,"DR","DO",15,NA,0,NA,0,NA,61.8605,NA,1.2913,NA,47.9063,NA,5.9659,NA,NA,0,NA,2023085,NA,42230,NA,32704,NA,339106,NA,409846,NA,"No",NA,NA,NA,NA,NA,NA
"Western Piedmont Regional Transit Authority , dba: dba: Greenway Public Transportation","Conover","NC","4172","40172","Independent Public Agency or Authority of Transit Service","Full Reporter",212195,53,"MB","DO",10,NA,0,NA,0,NA,84.273,NA,4.1613,NA,20.2515,NA,3.4601,NA,NA,2,NA,1810183,NA,89385,NA,21480,NA,523166,NA,349854,NA,"No",NA,NA,NA,NA,NA,NA
"Broome County, dba: Department of Transportation/BC Transit","Binghamton","NY","2003","20003","City, County or Local Government Unit or Department of Transportation","Full Reporter",158084,52,"DR","DO",8,NA,1.3664,NA,0.0221,NA,90.8438,NA,1.4664,NA,61.9497,NA,10.4421,NA,NA,24160,NA,1095394,NA,17682,NA,12058,NA,104902,NA,161144,NA,"No",NA,NA,NA,NA,NA,NA
"Broome County, dba: Department of Transportation/BC Transit","Binghamton","NY","2003","20003","City, County or Local Government Unit or Department of Transportation","Full Reporter",158084,52,"DR","PT",7,NA,2.9539,NA,0.0509,NA,97.4021,NA,1.6788,NA,58.0182,NA,9.9468,NA,NA,53995,NA,1060514,NA,18279,NA,10888,NA,106619,NA,135533,NA,"No",NA,NA,NA,NA,NA,NA
"Alamo Area Council of Governments","San Antonio","TX","6130","60130","MPO, COG or Other Planning Agency","Full Reporter",1758210,52,"DR","DO",52,NA,4.8563,NA,0.0825,NA,86.3197,"W",1.4664,"W",58.8648,NA,6.589,"W",NA,561669,NA,6808124,NA,115657,NA,78871,"W",1033256,"W",1491439,"W","Yes",NA,NA,NA,NA,NA,NA
"Bay Metropolitan Transit Authority","Bay City","MI","5029","50029","Independent Public Agency or Authority of Transit Service","Full Reporter",70585,52,"MB","DO",38,NA,0.0278,NA,7e-04,NA,180.3172,NA,4.7715,NA,37.7903,NA,5.861,NA,NA,1252,NA,1703096,NA,45067,NA,9445,NA,290580,NA,164528,NA,"No",NA,NA,NA,NA,NA,NA
"Broome County, dba: Department of Transportation/BC Transit","Binghamton","NY","2003","20003","City, County or Local Government Unit or Department of Transportation","Full Reporter",158084,52,"MB","DO",37,NA,2.0467,NA,0.2194,NA,92.4976,NA,9.9161,NA,9.3281,NA,2.6652,NA,NA,1960908,NA,8937210,NA,958099,NA,96621,NA,3353347,NA,1188774,NA,"No",NA,NA,NA,NA,NA,NA
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","2010","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter",423566,52,"MB","DO",37,NA,1.0653,NA,0.0692,NA,106.5802,NA,6.9229,NA,15.3953,NA,2.6873,NA,NA,571746,NA,8262734,NA,536705,NA,77526,NA,3074783,NA,1220971,NA,"No",NA,NA,NA,NA,NA,NA
"South Bend Public Transportation Corporation","South Bend","IN","5052","50052","Independent Public Agency or Authority of Transit Service","Full Reporter",278165,52,"MB","DO",36,NA,0.9404,NA,0.0948,NA,72.5823,NA,7.32,NA,9.9156,NA,2.746,NA,NA,881808,NA,9297717,NA,937683,NA,128099,NA,3385924,NA,1411395,NA,"No",NA,NA,NA,NA,NA,NA
"Tompkins Consolidated Area Transit","Ithaca","NY","2145","20145","Private-Non-Profit Corporation","Full Reporter",53661,52,"MB","DO",35,NA,1.8302,NA,0.2521,NA,139.0604,NA,19.1536,NA,7.2603,NA,2.3113,NA,NA,3820665,NA,15155919,NA,2087513,NA,108988,NA,6557307,NA,1416040,NA,"No",NA,NA,NA,NA,NA,NA
"County of Rockland , dba: Public Transportation - Transport of Rockland","New City","NY","2084","20084","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,52,"MB","PT",33,NA,0.0059,NA,5e-04,NA,135.1725,NA,11.9556,NA,11.3062,NA,1.4835,NA,NA,7403,NA,14300573,NA,1264840,NA,105795,NA,9639495,NA,1921389,NA,"No",NA,NA,NA,NA,NA,NA
"St. Cloud Metropolitan Transit Commission, dba: Metro Bus","Saint Cloud","MN","5028","50028","Independent Public Agency or Authority of Transit Service","Full Reporter",110621,52,"MB","DO",30,NA,0.0095,NA,7e-04,NA,114.2699,NA,8.7228,NA,13.1001,NA,4.2505,NA,NA,6454,NA,8873398,NA,677354,NA,77653,NA,2087621,NA,1060897,NA,"No",NA,NA,NA,NA,NA,NA
"St. Cloud Metropolitan Transit Commission, dba: Metro Bus","Saint Cloud","MN","5028","50028","Independent Public Agency or Authority of Transit Service","Full Reporter",110621,52,"DR","DO",20,NA,0,NA,0,NA,114.9402,NA,2.7224,NA,42.2207,NA,9.8101,NA,NA,0,NA,4269570,NA,101125,NA,37146,NA,435223,NA,489388,NA,"No",NA,NA,NA,NA,NA,NA
"St. Cloud Metropolitan Transit Commission, dba: Metro Bus","Saint Cloud","MN","5028","50028","Independent Public Agency or Authority of Transit Service","Full Reporter",110621,52,"CB","DO",2,NA,0,NA,0,NA,246.2229,NA,4.0634,NA,60.5951,NA,2.2051,NA,NA,0,NA,504757,NA,8330,NA,2050,NA,228908,NA,60573,NA,"No",NA,NA,NA,NA,NA,NA
"County of Rockland , dba: Public Transportation - Transport of Rockland","New City","NY","2084","20084","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,52,"DR","DO",19,NA,0,NA,0,NA,153.6576,NA,2.0028,NA,76.7222,NA,9.342,NA,NA,0,NA,3095740,NA,40350,NA,20147,NA,331378,NA,370562,NA,"No",NA,NA,NA,NA,NA,NA
"Tompkins Consolidated Area Transit","Ithaca","NY","2145","20145","Private-Non-Profit Corporation","Full Reporter",53661,52,"DR","PT",17,NA,2.3754,NA,0.0821,NA,38.2813,NA,1.3227,NA,28.9417,NA,2.5315,NA,NA,56364,NA,686728,NA,23728,NA,17939,NA,271270,NA,294445,NA,"No",NA,NA,NA,NA,NA,NA
"South Bend Public Transportation Corporation","South Bend","IN","5052","50052","Independent Public Agency or Authority of Transit Service","Full Reporter",278165,52,"DR","DO",16,NA,1.9329,NA,0.0633,NA,78.8548,NA,2.5824,NA,30.5352,NA,4.234,NA,NA,99862,NA,1577569,NA,51664,NA,20006,NA,372599,NA,282880,NA,"No",NA,NA,NA,NA,NA,NA
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","2010","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter",423566,52,"DR","DO",15,NA,2.3014,NA,0.0147,NA,264.9113,NA,1.6951,NA,156.2823,NA,18.4209,NA,NA,45213,NA,3070322,NA,19646,NA,11590,NA,166676,NA,156544,NA,"No",NA,NA,NA,NA,NA,NA
"Bay Metropolitan Transit Authority","Bay City","MI","5029","50029","Independent Public Agency or Authority of Transit Service","Full Reporter",70585,52,"DR","DO",14,NA,0.0024,NA,0,NA,158.0606,NA,1.737,NA,90.9953,NA,9.4995,NA,NA,124,NA,4721744,NA,51890,NA,29873,NA,497053,NA,409333,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rochester, Minnesota, dba: Rochester Public Transit","Rochester","MN","5092","50092","City, County or Local Government Unit or Department of Transportation","Full Reporter",107677,51,"DR","PT",5,NA,3.612,NA,0.1466,NA,46.6051,NA,1.892,NA,24.6325,NA,4.4506,NA,NA,63289,NA,431610,NA,17522,NA,9261,NA,96978,NA,142622,NA,"No",NA,NA,NA,NA,NA,NA
"Kings County Area Public Transit Agency","Hanford","CA","9200","90200","Independent Public Agency or Authority of Transit Service","Full Reporter",87941,51,"DR","PT",5,NA,2.4213,NA,0.0531,NA,116.6971,NA,2.5574,NA,45.6319,NA,15.7282,NA,NA,34707,NA,654087,NA,14334,NA,5605,NA,41587,NA,57015,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rochester, Minnesota, dba: Rochester Public Transit","Rochester","MN","5092","50092","City, County or Local Government Unit or Department of Transportation","Full Reporter",107677,51,"MB","PT",42,NA,1.3692,NA,0.112,NA,92.6629,NA,7.5777,NA,12.2283,NA,3.3317,NA,NA,1018343,NA,9095052,NA,743769,NA,98152,NA,2729860,NA,1423172,NA,"No",NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,51,"DR","DO",41,NA,31.2256,NA,0.5479,NA,121.4167,NA,2.1304,NA,56.9913,NA,0,NA,NA,1660514,NA,3030683,NA,53178,NA,24961,NA,0,NA,807976,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rochester, Minnesota, dba: Rochester Public Transit","Rochester","MN","5092","50092","City, County or Local Government Unit or Department of Transportation","Full Reporter",107677,51,"DR","TX",4,NA,3.6071,NA,0.213,NA,69.3536,NA,4.0959,NA,16.9323,NA,3.0856,NA,NA,21098,NA,99037,NA,5849,NA,1428,NA,32097,NA,31962,NA,"No",NA,NA,NA,NA,NA,NA
"OCCK, Inc.","Salina","KS","7R02-033","7R02-70145","Private-Non-Profit Corporation","Rural Reporter",0,51,"DR","DO",31,NA,4.7391,NA,0.146,NA,58.061,NA,1.7884,NA,32.4645,NA,0,NA,NA,238418,NA,1633256,NA,50309,NA,28130,NA,0,NA,655142,NA,"No",NA,NA,NA,NA,NA,NA
"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,51,"MB","DO",31,NA,0,NA,0,NA,148.6133,NA,7.6899,NA,19.3257,NA,2.5366,NA,NA,0,NA,14835178,NA,767640,NA,99824,NA,5848433,NA,2106421,NA,"No",NA,NA,NA,NA,NA,NA
"Kings County Area Public Transit Agency","Hanford","CA","9200","90200","Independent Public Agency or Authority of Transit Service","Full Reporter",87941,51,"VP","PT",30,NA,3.6958,NA,1.2777,NA,24.2028,NA,8.3673,NA,2.8925,NA,0.0748,NA,NA,352813,NA,276130,NA,95463,NA,11409,NA,3693540,NA,557963,NA,"No",NA,NA,NA,NA,NA,NA
"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,51,"DR","PT",3,NA,0,NA,0,NA,97.0839,NA,1.5535,NA,62.4936,NA,9.1952,NA,NA,0,NA,126112,NA,2018,NA,1299,NA,13715,NA,26920,NA,"No",NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority, dba: Coast Transit Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,51,"VP","PT",22,NA,6.0333,NA,0.8405,NA,37.2268,"W",5.186,"W",7.1783,NA,0.1287,NA,NA,262262,NA,312035,NA,43469,NA,8382,"W",2423668,NA,442267,NA,"Yes",NA,NA,NA,NA,NA,NA
"OCCK, Inc.","Salina","KS","7R02-033","7R02-70145","Private-Non-Profit Corporation","Rural Reporter",0,51,"MB","DO",20,NA,0.255,NA,0.0261,NA,48.1012,NA,4.9237,NA,9.7694,NA,0,NA,NA,46930,NA,1798217,NA,184067,NA,37384,NA,0,NA,507928,NA,"No",NA,NA,NA,NA,NA,NA
"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,51,"DR","DO",17,NA,0,NA,0,NA,133.382,NA,2.147,NA,62.1249,NA,18.5593,NA,NA,0,NA,3368162,NA,54216,NA,25252,NA,181481,NA,279454,NA,"No",NA,NA,NA,NA,NA,NA
"Kings County Area Public Transit Agency","Hanford","CA","9200","90200","Independent Public Agency or Authority of Transit Service","Full Reporter",87941,51,"MB","PT",16,NA,1.0228,NA,0.0633,NA,107.2882,NA,6.6348,NA,16.1706,NA,3.1019,NA,NA,283270,NA,4478425,NA,276949,NA,41742,NA,1443780,NA,718693,NA,"No",NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority, dba: Coast Transit Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,51,"DR","DO",15,NA,1.5634,NA,0.0265,NA,82.0758,NA,1.3916,NA,58.979,NA,6.4601,NA,NA,46778,NA,1764711,NA,29921,NA,21501,NA,273172,NA,273053,NA,"No",NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority, dba: Coast Transit Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,51,"MB","DO",14,NA,1.0185,NA,0.0837,NA,88.4877,NA,7.2676,NA,12.1757,NA,2.7547,NA,NA,457774,NA,5472346,NA,449449,NA,61843,NA,1986565,NA,806059,NA,"No",NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,51,"MB","DO",10,NA,0.7943,NA,0.0255,NA,70.9347,NA,2.2811,NA,31.0962,NA,0,NA,NA,40788,NA,1596881,NA,51353,NA,22512,NA,0,NA,496598,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Delta Transit (MDT)","Helena","AR","6R01-004","6R01-60136","Private-Non-Profit Corporation","Rural Reporter",0,50,"DR","DO",50,NA,0.7315,NA,0.0188,NA,34.212,NA,0.8813,NA,38.8201,NA,0,NA,NA,37871,NA,2009680,NA,51769,NA,58742,NA,0,NA,1290613,NA,"No",NA,NA,NA,NA,NA,NA
"Central Texas Rural Transit District","Coleman","TX","6R05-005","6R05-60262","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,50,"DR","DO",50,NA,4.1433,NA,0.0795,NA,93.6033,NA,1.7964,NA,52.1052,NA,0,NA,NA,327276,NA,4115739,NA,78989,NA,43970,NA,0,NA,1049834,NA,"No",NA,NA,NA,NA,NA,NA
"Rockford Mass Transit District","Rockford","IL","5058","50058","Independent Public Agency or Authority of Transit Service","Full Reporter",296863,50,"DR","DO",26,NA,2.5742,NA,0.0579,NA,79.4011,NA,1.7864,NA,44.4483,NA,6.9887,NA,NA,254708,NA,4398026,NA,98947,NA,55390,NA,629303,NA,749469,NA,"No",NA,NA,NA,NA,NA,NA
"Rockford Mass Transit District","Rockford","IL","5058","50058","Independent Public Agency or Authority of Transit Service","Full Reporter",296863,50,"MB","DO",24,NA,0.2834,NA,0.0141,NA,164.908,NA,8.1978,NA,20.116,NA,4.6138,NA,NA,206618,NA,14668236,NA,729181,NA,88948,NA,3179229,NA,1154022,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Blacksburg, dba: Blacksburg Transit","Blacksburg","VA","3091","30091","City, County or Local Government Unit or Department of Transportation","Full Reporter",88542,49,"DR","DO",9,NA,0,NA,0,NA,80.1542,NA,1.6278,NA,49.2408,NA,15.2252,NA,NA,0,NA,1170011,NA,23761,NA,14597,NA,76847,NA,134509,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fort Collins, dba: Transfort","Fort Collins","CO","8011","80011","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,49,"RB","DO",6,NA,1.0149,NA,0.1576,NA,128.0208,NA,19.8753,NA,6.4412,NA,1.9896,NA,NA,443547,NA,2815049,NA,437037,NA,21989,NA,1414911,NA,225841,NA,"No",NA,NA,NA,NA,NA,NA
"STAR Transit","Terrell","TX","6114","60114","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,49,"MB","DO",5,NA,0.8323,NA,0.0229,NA,73.8352,NA,2.0289,NA,36.3916,NA,3.9173,NA,NA,25584,NA,1118677,NA,30740,NA,15151,NA,285570,NA,282248,NA,"No",NA,NA,NA,NA,NA,NA
"STAR Transit","Terrell","TX","6114","60114","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,49,"DR","DO",44,NA,1.2127,NA,0.0233,NA,81.7027,NA,1.5692,NA,52.0662,NA,6.3012,NA,NA,117343,NA,5038031,NA,96762,NA,61663,NA,799538,NA,993761,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Blacksburg, dba: Blacksburg Transit","Blacksburg","VA","3091","30091","City, County or Local Government Unit or Department of Transportation","Full Reporter",88542,49,"MB","DO",40,NA,0,NA,0,NA,90.1498,NA,8.7248,NA,10.3326,NA,6.0461,NA,NA,0,NA,8131691,NA,786997,NA,90202,NA,1344957,NA,948080,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fort Collins, dba: Transfort","Fort Collins","CO","8011","80011","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,49,"DR","PT",3,NA,2.8919,NA,0.1672,NA,79.1314,NA,4.5757,NA,17.2937,NA,1.8925,NA,NA,14503,NA,86728,NA,5015,NA,1096,NA,45827,NA,16382,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fort Collins, dba: Transfort","Fort Collins","CO","8011","80011","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,49,"MB","DO",28,NA,1.569,NA,0.1513,NA,121.3786,NA,11.7018,NA,10.3726,NA,2.4226,NA,NA,1559667,NA,10310866,NA,994044,NA,84948,NA,4256126,NA,1116749,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fort Collins, dba: Transfort","Fort Collins","CO","8011","80011","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,49,"MB","PT",2,NA,0,NA,0,NA,57.688,NA,1.1857,NA,48.6544,NA,15.0651,NA,NA,0,NA,336494,NA,6916,NA,5833,NA,22336,NA,85697,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fort Collins, dba: Transfort","Fort Collins","CO","8011","80011","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,49,"DR","TX",10,NA,0.73,NA,0.0263,NA,49.6898,NA,1.7935,NA,27.7049,NA,5.4801,NA,NA,17471,NA,663061,NA,23933,NA,13344,NA,120995,NA,171817,NA,"No",NA,NA,NA,NA,NA,NA
"Nebraska Department of Transportation","Lincoln","NE",NA,"70275","State Government Unit or Department of Transportation","Full Reporter",725008,48,"VP","PT",48,NA,5.5509,NA,1.1781,NA,22.6234,"W",4.8017,"W",4.7116,NA,0.1012,NA,NA,513133,NA,435546,NA,92442,NA,19252,"W",4303074,NA,1003639,NA,"Yes",NA,NA,NA,NA,NA,NA
"Rural Economic Assistance League, Inc.","Alice","TX","6R05-011","6R05-60175","Private-Non-Profit Corporation","Rural Reporter",0,48,"DR","DO",48,NA,1.2322,NA,0.0271,NA,75.9347,NA,1.6695,NA,45.4847,NA,0,NA,NA,78881,NA,2911793,NA,64017,NA,38346,NA,0,NA,922243,NA,"No",NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,48,"VP","DO",19,NA,4.695,NA,0.1762,NA,94.9457,NA,3.5625,NA,26.6514,NA,0,NA,NA,184923,NA,1049720,NA,39387,NA,11056,NA,0,NA,386971,NA,"No",NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,48,"MB","DO",16,NA,1.2252,NA,0.0583,NA,152.6206,NA,7.2673,NA,21.0011,NA,0,NA,NA,456858,NA,7830963,NA,372883,NA,51310,NA,0,NA,1114844,NA,"No",NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,48,"DR","DO",13,NA,0.8908,NA,0.0108,NA,116.953,NA,1.4217,NA,82.2647,NA,0,NA,NA,24631,NA,2274619,NA,27650,NA,19449,NA,0,NA,224409,NA,"No",NA,NA,NA,NA,NA,NA
"Washington County Transportation Authority, dba: Freedom Transit","Washington","PA","3111","30111","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,47,"MB","PT",7,NA,1.2172,NA,0.0386,NA,83.6219,NA,2.6552,NA,31.4934,NA,2.3182,NA,NA,55643,NA,1439719,NA,45715,NA,17217,NA,621038,NA,289976,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,47,"MB","DO",6,NA,0.2541,NA,0.0097,NA,116.9496,NA,4.474,NA,26.1396,NA,0,NA,NA,6722,NA,691523,NA,26455,NA,5913,NA,0,NA,100799,NA,"No",NA,NA,NA,NA,NA,NA
"Greater New Haven Transit District","Hamden","CT","1049","10049","Independent Public Agency or Authority of Transit Service","Full Reporter",562839,47,"DR","DO",47,NA,0.6238,NA,0.0087,NA,101.403,NA,1.4117,NA,71.8307,NA,11.0008,NA,NA,98546,NA,11348108,NA,157984,NA,111911,NA,1031569,NA,1390358,NA,"No",NA,NA,NA,NA,NA,NA
"Senior Citizens United Community Services of Camden County, Inc.","Audubon","NJ","2204","20204","Private-Non-Profit Corporation","Full Reporter",5441567,47,"DR","DO",47,NA,5.8021,NA,0.1079,NA,90.0424,NA,1.6738,NA,53.7948,NA,6.7833,NA,NA,362815,NA,3363894,NA,62532,NA,37359,NA,495907,NA,447614,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,47,"DR","DO",41,NA,0.4197,NA,0.0128,NA,61.4401,NA,1.8681,NA,32.8893,NA,0,NA,NA,26696,NA,2092221,NA,63614,NA,34053,NA,0,NA,515481,NA,"No",NA,NA,NA,NA,NA,NA
"Washington County Transportation Authority, dba: Freedom Transit","Washington","PA","3111","30111","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,47,"DR","PT",40,NA,6.5485,NA,0.2193,NA,64.7058,NA,2.1666,NA,29.865,NA,3.3976,NA,NA,875252,NA,3991637,NA,133656,NA,61689,NA,1174836,NA,1149037,NA,"No",NA,NA,NA,NA,NA,NA
"Kennebec Valley Community Action Program","Waterville","ME","1R03-005","1R03-10155","Private-Non-Profit Corporation","Rural Reporter",0,47,"DR","DO",37,NA,0.0737,NA,6e-04,NA,160.5512,NA,1.2002,NA,133.7681,NA,0,NA,NA,4812,NA,8729972,NA,65262,NA,54375,NA,0,NA,581361,NA,"No",NA,NA,NA,NA,NA,NA
"Cambria County Transit Authority","Johnstown","PA","3012","30012","Independent Public Agency or Authority of Transit Service","Full Reporter",69014,47,"MB","DO",32,NA,0.5577,NA,0.0431,NA,115.1312,NA,8.895,NA,12.9434,NA,3.8356,NA,NA,391425,NA,9084195,NA,701839,NA,78903,NA,2368363,NA,1036980,NA,"No",NA,NA,NA,NA,NA,NA
