"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Rural Transit Enterprises Coordinated, Inc.","Mount Vernon","KY","4R04-019","4R04-40941","Private-Non-Profit Corporation","Rural Reporter",0,161,"DR","DO",159,NA,0.55,NA,0.0229,NA,44.1191,NA,1.8331,NA,24.0685,NA,0,NA,NA,254595,NA,11140332,NA,462860,NA,252506,NA,0,NA,4225149,NA,"No",NA,NA,NA,NA,NA,NA
"City of Gainesville, FL, dba: Regional Transit System","Gainesville","FL","4030","40030","City, County or Local Government Unit or Department of Transportation","Full Reporter",187781,161,"VP","PT",14,NA,4.5244,NA,0.4733,NA,71.9239,NA,7.5238,NA,9.5595,NA,0.2164,NA,NA,95722,NA,202250,NA,21157,NA,2812,NA,934690,NA,135034,NA,"No",NA,NA,NA,NA,NA,NA
"City of Gainesville, FL, dba: Regional Transit System","Gainesville","FL","4030","40030","City, County or Local Government Unit or Department of Transportation","Full Reporter",187781,161,"MB","DO",112,NA,2.3746,NA,0.523,NA,91.3269,NA,20.1156,NA,4.5401,NA,1.7078,NA,NA,13234718,NA,25304392,NA,5573521,NA,277075,NA,14817105,NA,3284434,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,160,"DR","PT",82,NA,3.7564,NA,0.105,NA,83.1482,NA,2.3235,NA,35.7862,NA,3.2571,NA,NA,997563,NA,9503421,NA,265561,NA,114295,NA,2917718,NA,1848139,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,160,"MB","DO",77,NA,0.9042,NA,0.1223,NA,114.6873,NA,15.5121,NA,7.3934,NA,1.4328,NA,NA,3407852,NA,27863850,NA,3768744,NA,242955,NA,19446719,NA,3103696,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,160,"MB","PT",1,NA,0.2975,NA,0.0021,NA,401.0145,NA,2.8277,NA,141.8145,NA,27.7289,NA,NA,752,NA,358507,NA,2528,NA,894,NA,12929,NA,12796,NA,"No",NA,NA,NA,NA,NA,NA
"Greater Hartford Transit District","Hartford","CT","1017","10017","Independent Public Agency or Authority of Transit Service","Full Reporter",924859,157,"DR","PT",157,NA,2.6115,NA,0.0639,NA,72.3829,NA,1.7707,NA,40.878,NA,4.4444,NA,NA,1079402,NA,16895685,NA,413320,NA,233421,NA,3801592,NA,3541745,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fresno, dba: Fresno Area Express","Fresno","CA","9027","90027","City, County or Local Government Unit or Department of Transportation","Full Reporter",654628,148,"DR","PT",48,NA,1.6461,NA,0.0383,NA,85.7872,NA,1.9939,NA,43.025,NA,6.1116,NA,NA,281026,NA,7345269,NA,170721,NA,85622,NA,1201863,NA,928054,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fresno, dba: Fresno Area Express","Fresno","CA","9027","90027","City, County or Local Government Unit or Department of Transportation","Full Reporter",654628,148,"MB","DO",100,NA,0.5629,NA,0.1028,NA,120.7913,NA,22.0661,NA,5.4741,NA,1.9762,NA,NA,5098988,NA,49586055,NA,9058367,NA,410510,NA,25091730,NA,4701969,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,147,"FB","DO",6,NA,8.4691,NA,0.4207,NA,2918.6214,NA,144.9925,NA,20.1295,NA,1.8545,NA,NA,14503324,NA,34471837,NA,1712507,NA,11811,NA,18587902,NA,167318,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,147,"DR","PT",15,NA,3.9474,NA,0.0607,NA,109.8536,NA,1.6881,NA,65.0754,NA,6.333,NA,NA,103339,NA,1703609,NA,26179,NA,15508,NA,269006,NA,280080,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,147,"MB","DO",126,NA,4.8614,NA,0.142,NA,335.7351,NA,9.8101,NA,34.2234,NA,1.8165,"W",NA,11082912,NA,78022487,NA,2279801,NA,232393,NA,42951451,"W",3956479,NA,"Yes",NA,NA,NA,NA,NA,NA
"City of Tallahassee, dba: StarMetro","Tallahassee","FL","4036","40036","City, County or Local Government Unit or Department of Transportation","Full Reporter",240223,145,"MB","DO",55,NA,1.7709,NA,0.2869,NA,77.445,NA,12.5453,NA,6.1732,NA,2.159,NA,NA,3592143,NA,12521849,NA,2028411,NA,161687,NA,5799809,NA,1932618,NA,"No",NA,NA,NA,NA,NA,NA
"City of Tallahassee, dba: StarMetro","Tallahassee","FL","4036","40036","City, County or Local Government Unit or Department of Transportation","Full Reporter",240223,145,"DR","PT",45,NA,1.2692,NA,0.0513,NA,38.501,NA,1.5572,NA,24.7239,NA,1.7358,NA,NA,68905,NA,1342260,NA,54290,NA,34863,NA,773279,NA,600997,NA,"No",NA,NA,NA,NA,NA,NA
"City of Memphis, dba: Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,145,"DR","DO",40,NA,2.1379,NA,0.0543,NA,65.3233,NA,1.6583,NA,39.3915,NA,3.6651,NA,NA,341914,NA,6299842,NA,159929,NA,96441,NA,1718874,NA,1408454,NA,"No",NA,NA,NA,NA,NA,NA
"City of Memphis, dba: Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,145,"SR","DO",4,NA,0.558,NA,0.0356,NA,381.7151,NA,24.3239,NA,15.693,NA,12.8549,"W",NA,134521,NA,3783178,NA,241074,NA,9911,NA,294298,"W",51908,NA,"Yes",NA,NA,NA,NA,NA,NA
"City of Tallahassee, dba: StarMetro","Tallahassee","FL","4036","40036","City, County or Local Government Unit or Department of Transportation","Full Reporter",240223,145,"DR","DO",23,NA,3.1217,NA,0.0492,NA,121.79,NA,1.9209,NA,63.4026,NA,8.9653,NA,NA,120306,NA,2443472,NA,38539,NA,20063,NA,272547,NA,275314,NA,"No",NA,NA,NA,NA,NA,NA
"City of Tallahassee, dba: StarMetro","Tallahassee","FL","4036","40036","City, County or Local Government Unit or Department of Transportation","Full Reporter",240223,145,"DR","TX",20,NA,2.5,NA,0.1148,NA,89.3578,NA,4.1025,NA,21.7814,NA,4.2857,NA,NA,41333,NA,360112,NA,16533,NA,4030,NA,84026,NA,82568,NA,"No",NA,NA,NA,NA,NA,NA
"City of Tallahassee, dba: StarMetro","Tallahassee","FL","4036","40036","City, County or Local Government Unit or Department of Transportation","Full Reporter",240223,145,"MB","PT",2,NA,0.1705,NA,0.0089,NA,79.7615,NA,4.1753,NA,19.1031,NA,6.6811,NA,NA,3099,NA,347122,NA,18171,NA,4352,NA,51956,NA,62464,NA,"No",NA,NA,NA,NA,NA,NA
"City of Memphis, dba: Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,145,"MB","DO",101,NA,0.8443,NA,0.0834,NA,181.2571,NA,17.9041,NA,10.1238,NA,1.8191,"W",NA,3954520,NA,47418314,NA,4683851,NA,261608,NA,26067527,"W",4226299,NA,"Yes",NA,NA,NA,NA,NA,NA
"City of Alexandria","Alexandria","VA","3071","30071","City, County or Local Government Unit or Department of Transportation","Full Reporter",4586770,144,"DR","TX",43,NA,3.2732,NA,0.1075,NA,83.3394,NA,2.7361,NA,30.4594,NA,4.6684,NA,NA,173703,NA,1616451,NA,53069,NA,19396,NA,346256,NA,333146,NA,"No",NA,NA,NA,NA,NA,NA
"City of Alexandria","Alexandria","VA","3071","30071","City, County or Local Government Unit or Department of Transportation","Full Reporter",4586770,144,"MB","DO",101,NA,1.0124,NA,0.1242,NA,107.9198,NA,13.236,NA,8.1535,NA,4.314,NA,NA,3195904,NA,25738753,NA,3156784,NA,238499,NA,5966322,NA,2057288,NA,"No",NA,NA,NA,NA,NA,NA
"Central Contra Costa Transit Authority, dba: COUNTY CONNECTION","Concord","CA","9078","90078","Independent Public Agency or Authority of Transit Service","Full Reporter",615968,142,"MB","DO",86,NA,1.3951,NA,0.1315,NA,149.381,NA,14.0777,NA,10.6112,NA,2.6639,NA,NA,3980322,NA,30274450,NA,2853071,NA,202666,NA,11364575,NA,2309199,NA,"No",NA,NA,NA,NA,NA,NA
"Central Contra Costa Transit Authority, dba: COUNTY CONNECTION","Concord","CA","9078","90078","Independent Public Agency or Authority of Transit Service","Full Reporter",615968,142,"DR","PT",53,NA,3.6183,NA,0.0675,NA,102.5134,NA,1.9113,NA,53.6354,NA,4.5606,NA,NA,397550,NA,5892980,NA,109871,NA,57485,NA,1292163,NA,823839,NA,"No",NA,NA,NA,NA,NA,NA
"Central Contra Costa Transit Authority, dba: COUNTY CONNECTION","Concord","CA","9078","90078","Independent Public Agency or Authority of Transit Service","Full Reporter",615968,142,"MB","PT",3,NA,0,NA,0,NA,91.0585,NA,1.3355,NA,68.1831,NA,6.0827,NA,NA,0,NA,364507,NA,5346,NA,4003,NA,59925,NA,52778,NA,"No",NA,NA,NA,NA,NA,NA
"Peninsula Corridor Joint Powers Board, dba: Caltrain","San Carlos","CA","9134","90134","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,141,"MB","PT",30,NA,0,NA,0,NA,91.7756,NA,8.8693,NA,10.3476,NA,3.2161,NA,NA,0,NA,3882292,NA,375188,NA,42302,NA,1207136,NA,452426,NA,"No",NA,NA,NA,NA,NA,NA
"Arrowhead Economic Opportunity Agency, Inc.","Virginia","MN","5R04-001","5R04-50520","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,141,"DR","DO",26,NA,0.1073,NA,0.0078,NA,56.4501,NA,4.0903,NA,13.8009,NA,0,NA,NA,26158,NA,3364651,NA,243800,NA,59604,NA,0,NA,643531,NA,"No",NA,NA,NA,NA,NA,NA
"Arrowhead Economic Opportunity Agency, Inc.","Virginia","MN","5R04-001","5R04-50520","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,141,"MB","DO",115,NA,0.3915,NA,0.021,NA,97.8424,NA,5.2471,NA,18.647,NA,0,NA,NA,117332,NA,5587878,NA,299667,NA,57111,NA,0,NA,1392294,NA,"No",NA,NA,NA,NA,NA,NA
"Peninsula Corridor Joint Powers Board, dba: Caltrain","San Carlos","CA","9134","90134","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,141,"CR","PT",111,NA,5.5573,NA,0.5809,NA,653.0137,NA,68.2619,NA,9.5663,NA,0.4333,NA,NA,76094433,NA,130988677,NA,13692716,NA,200591,NA,302302869,NA,6486852,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,140,"VP","DO",8,NA,1.5186,NA,0.0032,NA,4454.7308,NA,9.4575,NA,471.0268,NA,18.2594,NA,NA,7095,NA,2200637,NA,4672,NA,494,NA,120521,NA,18499,NA,"No",NA,NA,NA,NA,NA,NA
"Salem Area Mass Transit District, dba: Cherriots","Salem","OR","25","25","Independent Public Agency or Authority of Transit Service","Full Reporter",236632,140,"MB","PT",7,NA,1.4469,NA,0.0813,NA,85.3528,NA,4.796,NA,17.7967,NA,1.1318,NA,NA,118138,NA,1453046,NA,81647,NA,17024,NA,1283822,NA,366029,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,140,"MB","DO",61,NA,1.0047,NA,0.0692,NA,161.8449,NA,11.1448,NA,14.522,NA,1.3548,NA,NA,1268481,NA,18335571,NA,1262608,NA,113291,NA,13533390,NA,2198642,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Transit Authority","Burlington","VT","1066","10066","Independent Public Agency or Authority of Transit Service","Full Reporter",108740,140,"MB","DO",55,NA,0.6772,NA,0.103,NA,93.1673,NA,14.167,NA,6.5764,NA,2.3012,"W",NA,1370109,NA,13305693,NA,2023264,NA,142815,NA,5782189,"W",1622415,NA,"Yes",NA,NA,NA,NA,NA,NA
"Salem Area Mass Transit District, dba: Cherriots","Salem","OR","25","25","Independent Public Agency or Authority of Transit Service","Full Reporter",236632,140,"MB","DO",53,NA,0.6762,NA,0.0621,NA,174.6364,NA,16.0295,NA,10.8947,NA,3.5604,NA,NA,1771170,NA,28535939,NA,2619250,NA,163402,NA,8014905,NA,2028340,NA,"No",NA,NA,NA,NA,NA,NA
"Salem Area Mass Transit District, dba: Cherriots","Salem","OR","25","25","Independent Public Agency or Authority of Transit Service","Full Reporter",236632,140,"DR","PT",49,NA,1.4568,NA,0.0287,NA,103.3671,NA,2.0396,NA,50.679,NA,7.5765,NA,NA,166831,NA,5803855,NA,114522,NA,56148,NA,766037,NA,668407,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,140,"VP","PT",42,NA,4.9512,NA,0.6232,NA,44.3709,NA,5.5852,NA,7.9443,NA,0.2393,NA,NA,350704,NA,562712,NA,70832,NA,12682,NA,2351726,NA,461579,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Transit Authority","Burlington","VT","1066","10066","Independent Public Agency or Authority of Transit Service","Full Reporter",108740,140,"DR","DO",36,NA,15.3793,NA,0.4256,NA,74.8424,NA,2.0713,NA,36.1333,NA,2.0509,NA,NA,1118935,NA,2628914,NA,72756,NA,35126,NA,1281832,NA,1501670,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Transit Authority","Burlington","VT","1066","10066","Independent Public Agency or Authority of Transit Service","Full Reporter",108740,140,"DR","PT",32,NA,1.3079,NA,0.0422,NA,63.7231,NA,2.0537,NA,31.029,NA,2.9794,NA,NA,82688,NA,1961716,NA,63222,NA,30785,NA,658433,NA,538147,NA,"No",NA,NA,NA,NA,NA,NA
"Salem Area Mass Transit District, dba: Cherriots","Salem","OR","25","25","Independent Public Agency or Authority of Transit Service","Full Reporter",236632,140,"VP","PT",31,NA,4.9059,NA,1.0445,NA,22.5963,NA,4.8111,NA,4.6967,NA,0.1264,NA,NA,290192,NA,277822,NA,59152,NA,12295,NA,2197116,NA,474257,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,140,"DR","DO",18,NA,1.5495,NA,0.0142,NA,209.0978,NA,1.9193,NA,108.9446,NA,5.101,NA,NA,54028,NA,3798680,NA,34868,NA,18167,NA,744689,NA,406543,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Transit Authority","Burlington","VT","1066","10066","Independent Public Agency or Authority of Transit Service","Full Reporter",108740,140,"CB","DO",17,NA,2.453,NA,0.1481,NA,114.4815,NA,6.9124,NA,16.5618,NA,0.7552,"W",NA,426433,NA,2879095,NA,173839,NA,25149,NA,3812477,"W",697528,NA,"Yes",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,140,"MB","PT",11,NA,0.4049,NA,0.0333,NA,110.2432,NA,9.0578,NA,12.1711,NA,1.1397,NA,NA,36244,NA,1089423,NA,89509,NA,9882,NA,955921,NA,219801,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,138,"MB","PT",73,NA,1.0764,NA,0.0861,NA,106.2368,NA,8.4973,NA,12.5025,NA,1.9055,NA,NA,1880876,NA,21846642,NA,1747383,NA,205641,NA,11465055,NA,3425916,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,138,"VP","DO",49,NA,7.0099,NA,0.471,NA,58.2198,NA,3.9118,NA,14.8831,NA,0.3677,NA,NA,450146,NA,955736,NA,64216,NA,16416,NA,2598924,NA,630461,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,138,"DR","PT",16,NA,3.0567,NA,0.0447,NA,123.32,NA,1.8018,NA,68.4427,NA,6.3109,NA,NA,139051,NA,3113459,NA,45490,NA,25247,NA,493347,NA,473175,NA,"No",NA,NA,NA,NA,NA,NA
"Minnesota Valley Transit Authority","Burnsville","MN","5222","50519","Independent Public Agency or Authority of Transit Service","Full Reporter",2650890,136,"MB","PT",136,NA,1.5842,NA,0.0582,NA,206.8205,NA,7.5985,NA,27.2187,NA,2.4903,NA,NA,1239004,NA,21287828,NA,782103,NA,102929,NA,8548443,NA,2083269,NA,"No",NA,NA,NA,NA,NA,NA
"San Joaquin Council","Stockton","CA",NA,"99422","MPO, COG or Other Planning Agency","Full Reporter",370583,133,"VP","PT",133,NA,5.9195,NA,1.1795,NA,22.6569,"W",4.5145,"W",5.0187,NA,0.1274,NA,NA,1749157,NA,1482963,NA,295489,NA,65453,"W",11641897,NA,2175922,NA,"Yes",NA,NA,NA,NA,NA,NA
"Denton County Transportation Authority","Lewisville","TX","6101","60101","Independent Public Agency or Authority of Transit Service","Full Reporter",366174,132,"YR","PT",8,NA,2.1608,NA,0.0339,NA,534.5148,NA,8.3978,NA,63.6493,NA,4.6339,NA,NA,478220,NA,14086602,NA,221316,NA,26354,NA,3039904,NA,563846,NA,"No",NA,NA,NA,NA,NA,NA
"Denton County Transportation Authority","Lewisville","TX","6101","60101","Independent Public Agency or Authority of Transit Service","Full Reporter",366174,132,"DR","TX",6,NA,3.1603,NA,0.1101,NA,73.4342,NA,2.5595,NA,28.6913,NA,4.4581,NA,NA,33398,NA,303210,NA,10568,NA,4129,NA,68014,NA,67987,NA,"No",NA,NA,NA,NA,NA,NA
"Denton County Transportation Authority","Lewisville","TX","6101","60101","Independent Public Agency or Authority of Transit Service","Full Reporter",366174,132,"VP","PT",58,NA,3.431,NA,0.8774,NA,25.4652,"W",6.5118,"W",3.9106,NA,0.084,NA,NA,531164,NA,605409,NA,154811,NA,23774,"W",7205612,NA,1005519,NA,"Yes",NA,NA,NA,NA,NA,NA
"Denton County Transportation Authority","Lewisville","TX","6101","60101","Independent Public Agency or Authority of Transit Service","Full Reporter",366174,132,"MB","DO",50,NA,2.3909,NA,0.2368,NA,125.2389,NA,12.4065,NA,10.0946,NA,4.1371,NA,NA,3118262,NA,13165615,NA,1304221,NA,105124,NA,3182297,NA,1307863,NA,"No",NA,NA,NA,NA,NA,NA
"Denton County Transportation Authority","Lewisville","TX","6101","60101","Independent Public Agency or Authority of Transit Service","Full Reporter",366174,132,"DR","DO",10,NA,8.5335,NA,0.118,NA,159.9375,NA,2.2107,NA,72.3464,NA,12.5237,NA,NA,301710,NA,2557881,NA,35356,NA,15993,NA,204243,NA,204413,NA,"No",NA,NA,NA,NA,NA,NA
"Champaign-Urbana Mass Transit District","Urbana","IL","5060","50060","Independent Public Agency or Authority of Transit Service","Full Reporter",145361,129,"MB","DO",99,NA,0.7402,NA,0.1928,NA,124.4484,NA,32.4221,NA,3.8384,NA,2.0861,NA,NA,6545821,NA,33942691,NA,8842956,NA,272745,NA,16271039,NA,3110351,NA,"No",NA,NA,NA,NA,NA,NA
"Champaign-Urbana Mass Transit District","Urbana","IL","5060","50060","Independent Public Agency or Authority of Transit Service","Full Reporter",145361,129,"DR","DO",9,NA,0.7586,NA,0.0292,NA,52.5529,NA,2.0211,NA,26.0025,NA,7.9518,NA,NA,33328,NA,1142394,NA,43934,NA,21738,NA,143664,NA,160344,NA,"No",NA,NA,NA,NA,NA,NA
"Champaign-Urbana Mass Transit District","Urbana","IL","5060","50060","Independent Public Agency or Authority of Transit Service","Full Reporter",145361,129,"DR","PT",21,NA,4.7434,NA,0.3903,NA,37.6414,NA,3.0976,NA,12.1519,NA,2.2256,NA,NA,291807,NA,747558,NA,61518,NA,19860,NA,335888,NA,173657,NA,"No",NA,NA,NA,NA,NA,NA
"Rides Mass Transit District","Harrisburg","IL","5211","50211","Independent Public Agency or Authority of Transit Service","Full Reporter",67821,129,"MB","DO",129,NA,0.3186,NA,0.0157,NA,74.6469,NA,3.683,NA,20.2681,NA,2.0899,NA,NA,228262,NA,14521365,NA,716463,NA,194534,NA,6948509,NA,3890053,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Cumberland Human Resource Agency","Nashville","TN","4204","40204","Independent Public Agency or Authority of Transit Service","Reduced Reporter",133228,124,"DR","PT",3,NA,0,NA,0,NA,24.9831,NA,2.4983,NA,10,NA,0,NA,NA,0,NA,14790,NA,1479,NA,592,NA,0,NA,22186,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Cumberland Human Resource Agency","Nashville","TN","4204","40204","Independent Public Agency or Authority of Transit Service","Reduced Reporter",133228,124,"DR","DO",121,NA,0.9287,NA,0.0243,NA,47.6625,NA,1.2448,NA,38.2893,NA,0,NA,NA,143031,NA,5896857,NA,154008,NA,123721,NA,0,NA,2086654,NA,"No",NA,NA,NA,NA,NA,NA
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi","TX","6051","60051","Independent Public Agency or Authority of Transit Service","Full Reporter",320069,123,"MB","DO",55,NA,0.3663,NA,0.0424,NA,130.3084,NA,15.095,NA,8.6325,NA,1.9619,NA,NA,960829,NA,22641993,NA,2622870,NA,173757,NA,11540628,NA,2283844,NA,"No",NA,NA,NA,NA,NA,NA
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi","TX","6051","60051","Independent Public Agency or Authority of Transit Service","Full Reporter",320069,123,"DR","PT",30,NA,0.8975,NA,0.022,NA,70.42,NA,1.7281,NA,40.7496,NA,5.6052,NA,NA,114907,NA,5217134,NA,128029,NA,74086,NA,930771,NA,997539,NA,"No",NA,NA,NA,NA,NA,NA
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi","TX","6051","60051","Independent Public Agency or Authority of Transit Service","Full Reporter",320069,123,"VP","PT",22,NA,4.0683,NA,0.8249,NA,25.7612,"W",5.2236,"W",4.9317,NA,0.0843,NA,NA,184463,NA,223607,NA,45341,NA,8680,"W",2653809,NA,487589,NA,"Yes",NA,NA,NA,NA,NA,NA
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi","TX","6051","60051","Independent Public Agency or Authority of Transit Service","Full Reporter",320069,123,"MB","PT",15,NA,0.3435,NA,0.0203,NA,89.5083,NA,5.2834,NA,16.9416,NA,4.122,NA,NA,64333,NA,3173070,NA,187295,NA,35450,NA,769782,NA,622094,NA,"No",NA,NA,NA,NA,NA,NA
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi","TX","6051","60051","Independent Public Agency or Authority of Transit Service","Full Reporter",320069,123,"DR","DO",1,NA,0.5364,NA,0.0023,NA,85.2587,NA,0.3692,NA,230.899,NA,7.8007,NA,NA,568,NA,244522,NA,1059,NA,2868,NA,31346,NA,62576,NA,"No",NA,NA,NA,NA,NA,NA
"Transit Authority of Northern Kentucky","Covington","KY","4019","40019","Independent Public Agency or Authority of Transit Service","Full Reporter",1624827,122,"MB","DO",96,NA,1.0754,NA,0.1319,NA,102.9617,NA,12.6244,NA,8.1557,NA,1.1584,NA,NA,2579491,NA,19561999,NA,2398554,NA,189993,NA,16887577,NA,2700969,NA,"No",NA,NA,NA,NA,NA,NA
