"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","1","...59","...60","...61","...62","...63","...64"
"County of Hawaii Mass Transit Agency","Hilo","HI","9R03-002","9R03-91080","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,72,"DR","PT",20,NA,0,NA,12.9773,NA,0,NA,2.1452,NA,0,NA,0,NA,339382,NA,0,NA,0,NA,26152,NA,0,NA,0,NA,0,NA,0,NA,0,NA,56101,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Mountain Village","Mountain Village","CO","8R01-053","8R01-80256","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,72,"MB","DO",4,NA,0,NA,16.0004,NA,0,NA,12.0941,NA,0,NA,0,NA,74002,NA,0,NA,0,NA,4625,NA,0,NA,0,NA,0,NA,0,NA,0,NA,55935,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vermont Association for the Blind and Visually Impaired","South Burlington","VT","1R06-012","1R06-10174","Private-Non-Profit Corporation","Rural Reporter",0,72,"DR","PT",2,NA,0,NA,53.9636,NA,0,NA,2.6273,NA,0,NA,0,NA,5936,NA,0,NA,0,NA,110,NA,0,NA,0,NA,0,NA,0,NA,0,NA,289,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Hawaii Mass Transit Agency","Hilo","HI","9R03-002","9R03-91080","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,72,"CB","DO",32,NA,0,NA,37.8703,NA,0,NA,9.8004,NA,0,NA,0,NA,2961764,NA,0,NA,0,NA,78208,NA,0,NA,0,NA,0,NA,0,NA,0,NA,766472,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merrimack Valley Regional Transit Authority","Haverhill","MA","1013","10013","Independent Public Agency or Authority of Transit Service","Full Reporter",4181019,71,"DR","PT",24,NA,0,NA,14.5724,NA,5.7203,NA,1.7706,NA,0,NA,710547,NA,623307,NA,87240,NA,46719,NA,42773,NA,3946,NA,0,NA,0,NA,0,NA,0,NA,75735,NA,433225,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,71,"MB","DO",20,NA,0,NA,13.1298,NA,4.2574,NA,10.9029,NA,932828,NA,961886,NA,891905,NA,69981,NA,76692,NA,67930,NA,8762,NA,0,NA,0,NA,0,NA,0,NA,740636,NA,3153220,NA,192,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transport of Rockland","Pomona","NY","2084","20084","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,71,"MB","PT",52,NA,0,NA,18.3303,NA,7.6205,NA,18.2317,NA,2387122,NA,2733282,NA,2375316,NA,357966,NA,143516,NA,129584,NA,13932,NA,0,NA,0,NA,0,NA,0,NA,2362533,NA,18003634,NA,138,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Imperial Ferry Corporation dba NY Waterway","Weehawken","NJ","2190","20190","Private-For-Profit Corporation","Full Reporter",18351295,71,"FB","DO",14,NA,0,NA,14.0674,NA,4.1991,NA,148.0862,NA,435654,NA,435654,NA,435654,NA,0,NA,30969,NA,30969,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4586083,NA,19257505,NA,54.86,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merrimack Valley Regional Transit Authority","Haverhill","MA","1013","10013","Independent Public Agency or Authority of Transit Service","Full Reporter",4181019,71,"CB","PT",6,NA,0,NA,17.0522,NA,27.1736,NA,10.6865,NA,102718,NA,215476,NA,100693,NA,114783,NA,8800,NA,5905,NA,2895,NA,0,NA,0,NA,0,NA,0,NA,63104,NA,1714761,NA,50,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,71,"DR","DO",15,NA,0,NA,12.1741,NA,9.7722,NA,2.2128,NA,0,NA,324580,NA,261001,NA,63579,NA,24838,NA,21439,NA,3399,NA,0,NA,0,NA,0,NA,0,NA,47440,NA,463592,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transport of Rockland","Pomona","NY","2084","20084","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,71,"DR","DO",19,NA,0,NA,19.4375,NA,8.8663,NA,2.2648,NA,0,NA,556549,NA,483567,NA,72982,NA,26747,NA,24878,NA,1869,NA,0,NA,0,NA,0,NA,0,NA,56344,NA,499565,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAUNT, Inc.","Charlottesville","VA","3045","30045","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter",92359,71,"DR","DO",71,NA,0,NA,15.6375,NA,9.2598,NA,2.8796,NA,0,NA,2136771,NA,1753060,NA,383711,NA,130061,NA,112106,NA,17955,NA,0,NA,0,NA,0,NA,0,NA,322822,NA,2989257,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merrimack Valley Regional Transit Authority","Haverhill","MA","1013","10013","Independent Public Agency or Authority of Transit Service","Full Reporter",4181019,71,"MB","PT",41,NA,0,NA,11.0834,NA,4.3217,NA,15.9719,NA,1503529,NA,1728777,NA,1497694,NA,231083,NA,142341,NA,135129,NA,7212,NA,0,NA,0,NA,0,NA,0,NA,2158265,NA,9327390,NA,424.8,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ms Coast Transportation Authority","Gulfport","MS","4014","40014","Independent Public Agency or Authority of Transit Service","Full Reporter",208948,71,"VP","PT",36,NA,0,NA,52.0699,NA,48.8425,NA,7.7177,NA,0,NA,748765,NA,748765,NA,0,NA,14380,NA,14380,NA,0,NA,0,NA,0,NA,0,NA,0,NA,110980,NA,5420542,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Imperial Ferry Corporation dba NY Waterway","Weehawken","NJ","2190","20190","Private-For-Profit Corporation","Full Reporter",18351295,71,"MB","DO",57,NA,0,NA,4.9793,NA,1.7479,NA,22.0588,NA,699497,NA,729161,NA,699497,NA,29664,NA,141968,NA,140481,NA,1487,NA,0,NA,0,NA,0,NA,0,NA,3098846,NA,5416395,NA,34.9,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT","1128","10128","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",194535,70,"DR","PT",34,NA,0,NA,11.2052,NA,7.3431,NA,1.6498,NA,0,NA,871133,NA,718130,NA,153003,NA,71504,NA,64089,NA,7415,NA,0,NA,0,NA,0,NA,0,NA,105736,NA,776435,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington County Transportation Authority","Washington","PA","3111","30111","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,70,"DR","PT",62,NA,0,NA,17.477,NA,10.0411,NA,1.9835,NA,0,NA,2213621,NA,1866486,NA,347135,NA,128712,NA,106797,NA,21915,NA,0,NA,0,NA,0,NA,0,NA,211836,NA,2127072,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Indiana Commuter Transportation District","Chesterton","IN","5104","50104","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,70,"CR","DO",70,NA,17,NA,36.1765,NA,32.6849,NA,29.8796,NA,4172120,NA,4501473,NA,4184136,NA,317337,NA,124025,NA,115659,NA,8366,NA,795717,NA,779556,NA,22430,NA,22052,NA,3455842,NA,112953766,NA,179.8,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gold Coast Transit","Oxnard","CA","9035","90035","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,70,"MB","DO",47,NA,0,NA,10.7699,NA,4.2478,NA,17.7678,NA,2192835,NA,2328095,NA,2192066,NA,136029,NA,210014,NA,203536,NA,6478,NA,0,NA,0,NA,0,NA,0,NA,3616387,NA,15361578,NA,363,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sandy Valley Transportation Services","Prestonsburg","KY","4R04-016","4R04-41006","Private-Non-Profit Corporation","Rural Reporter",0,70,"DR","DO",70,NA,0,NA,17.7911,NA,0,NA,1.2299,NA,0,NA,0,NA,2433788,NA,0,NA,0,NA,136798,NA,0,NA,0,NA,0,NA,0,NA,0,NA,168247,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gold Coast Transit","Oxnard","CA","9035","90035","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,70,"DR","PT",23,NA,0,NA,14.9427,NA,7.4499,NA,2.0823,NA,0,NA,821621,NA,735001,NA,86620,NA,53561,NA,49188,NA,4373,NA,0,NA,0,NA,0,NA,0,NA,102424,NA,763048,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT","1128","10128","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",194535,70,"MB","PT",36,NA,0,NA,12.7775,NA,2.0489,NA,25.0366,NA,1314445,NA,1314445,NA,1201560,NA,112885,NA,101684,NA,94037,NA,7647,NA,0,NA,0,NA,0,NA,0,NA,2354364,NA,4823865,NA,284.3,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington County Transportation Authority","Washington","PA","3111","30111","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,70,"MB","PT",8,NA,0,NA,17.165,NA,13.1651,NA,4.2388,NA,339490,NA,361481,NA,338802,NA,22679,NA,22459,NA,19738,NA,2721,NA,0,NA,0,NA,0,NA,0,NA,83665,NA,1101462,NA,169.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Central Iowa Council of Governments","Cedar Rapids","IA","7R01-010","7R01-70138","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,69,"DR","DO",69,NA,0,NA,13.8883,NA,0,NA,2.8694,NA,0,NA,0,NA,1252318,NA,0,NA,0,NA,90171,NA,0,NA,0,NA,0,NA,0,NA,0,NA,258736,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bergen County Community Transportation","Lodi","NJ","2192","20192","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,68,"DR","DO",65,NA,0,NA,7.7931,NA,7.5072,NA,2.191,NA,0,NA,958831,NA,851633,NA,107198,NA,116632,NA,109280,NA,7352,NA,0,NA,0,NA,0,NA,0,NA,239432,NA,1797457,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lakeland Area Mass Transit District","Lakeland","FL","4031","40031","Independent Public Agency or Authority of Transit Service","Full Reporter",262596,68,"DR","PT",2,NA,0,NA,12.2322,NA,14.8922,NA,0.8328,NA,0,NA,7181,NA,3951,NA,3230,NA,469,NA,323,NA,146,NA,0,NA,0,NA,0,NA,0,NA,269,NA,4006,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lakeland Area Mass Transit District","Lakeland","FL","4031","40031","Independent Public Agency or Authority of Transit Service","Full Reporter",262596,68,"DR","DO",34,NA,0,NA,12.4494,NA,6.86,NA,1.822,NA,0,NA,756054,NA,640260,NA,115794,NA,64549,NA,51429,NA,13120,NA,0,NA,0,NA,0,NA,0,NA,93706,NA,642820,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenosha Transit","Kenosha","WI","5003","50003","City, County or Local Government Unit or Department of Transportation","Full Reporter",124064,68,"MB","DO",48,NA,0,NA,12.9411,NA,3.18,NA,16.2449,NA,1010780,NA,1113003,NA,1010441,NA,102562,NA,86046,NA,78080,NA,7966,NA,0,NA,0,NA,0,NA,0,NA,1268399,NA,4033508,NA,171,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset County Transportation","Somerville","NJ","2209","20209","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,68,"MB","DO",10,NA,0,NA,12.5594,NA,10.8,NA,3.6813,NA,274176,NA,292075,NA,240952,NA,51123,NA,22253,NA,19185,NA,3068,NA,0,NA,0,NA,0,NA,0,NA,70626,NA,762761,NA,1070.9,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bergen County Community Transportation","Lodi","NJ","2192","20192","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,68,"MB","DO",3,NA,0,NA,11.9389,NA,12,NA,7.228,NA,49858,NA,62321,NA,49857,NA,12464,NA,4448,NA,4176,NA,272,NA,0,NA,0,NA,0,NA,0,NA,30184,NA,362207,NA,48.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lakeland Area Mass Transit District","Lakeland","FL","4031","40031","Independent Public Agency or Authority of Transit Service","Full Reporter",262596,68,"MB","DO",32,NA,0,NA,15.1861,NA,5.6597,NA,13.8004,NA,1386222,NA,1450837,NA,1378277,NA,72560,NA,93281,NA,90759,NA,2522,NA,0,NA,0,NA,0,NA,0,NA,1252509,NA,7088796,NA,506.7,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenosha Transit","Kenosha","WI","5003","50003","City, County or Local Government Unit or Department of Transportation","Full Reporter",124064,68,"DR","PT",17,NA,0,NA,14.2544,NA,5.48,NA,2.2533,NA,0,NA,208347,NA,180418,NA,27929,NA,14570,NA,12657,NA,1913,NA,0,NA,0,NA,0,NA,0,NA,28520,NA,156290,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenosha Transit","Kenosha","WI","5003","50003","City, County or Local Government Unit or Department of Transportation","Full Reporter",124064,68,"SR","DO",3,NA,1,NA,7.1616,NA,1.12,"W",19.143,NA,16880,NA,16947,NA,16880,NA,67,NA,2507,NA,2357,NA,150,NA,16947,NA,16880,NA,2507,NA,2357,NA,45120,NA,50534,"W",1.9,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset County Transportation","Somerville","NJ","2209","20209","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,68,"DR","DO",58,NA,0,NA,10.7242,NA,5.0476,NA,3.2695,NA,0,NA,1137609,NA,1004522,NA,133087,NA,97905,NA,93669,NA,4236,NA,0,NA,0,NA,0,NA,0,NA,306255,NA,1545868,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Big Bend Transit","Tallahassee","FL","4R02-011","4R02-41153","Private-Non-Profit Corporation","Rural Reporter",0,67,"VP","DO",5,NA,0,NA,43.2813,NA,0,NA,9.6116,NA,0,NA,0,NA,98162,NA,0,NA,0,NA,2268,NA,0,NA,0,NA,0,NA,0,NA,0,NA,21799,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Community Action Partnership, Inc.","Marshall","MN",NA,"5R04-55326","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,67,"MB","DO",10,NA,0,NA,12.3801,NA,0,NA,6.3173,NA,0,NA,0,NA,37227,NA,0,NA,0,NA,3007,NA,0,NA,0,NA,0,NA,0,NA,0,NA,18996,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisville WHEELS Transportation, Inc","Louisville","KY","4R04-027","4R04-41090","Private-Non-Profit Corporation","Rural Reporter",0,67,"DR","DO",67,NA,0,NA,10.7573,NA,0,NA,0.8362,NA,0,NA,0,NA,1352951,NA,0,NA,0,NA,125771,NA,0,NA,0,NA,0,NA,0,NA,0,NA,105173,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Big Bend Transit","Tallahassee","FL","4R02-011","4R02-41153","Private-Non-Profit Corporation","Rural Reporter",0,67,"MB","DO",5,NA,0,NA,21.4887,NA,0,NA,4.0392,NA,0,NA,0,NA,224686,NA,0,NA,0,NA,10456,NA,0,NA,0,NA,0,NA,0,NA,0,NA,42234,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Community Action, Inc.","Marshall","MN","5R04-059","5R04-50477","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,67,"MB","DO",11,NA,0,NA,12.6692,NA,0,NA,4.7037,NA,0,NA,0,NA,44811,NA,0,NA,0,NA,3537,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16637,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Community Action Partnership, Inc.","Marshall","MN",NA,"5R04-55326","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,67,"DR","DO",57,NA,0,NA,17.0399,NA,0,NA,3.2823,NA,0,NA,0,NA,572659,NA,0,NA,0,NA,33607,NA,0,NA,0,NA,0,NA,0,NA,0,NA,110309,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Big Bend Transit","Tallahassee","FL","4R02-011","4R02-41153","Private-Non-Profit Corporation","Rural Reporter",0,67,"DR","DO",57,NA,0,NA,17.8103,NA,0,NA,1.5174,NA,0,NA,0,NA,1440995,NA,0,NA,0,NA,80908,NA,0,NA,0,NA,0,NA,0,NA,0,NA,122773,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Community Action, Inc.","Marshall","MN","5R04-059","5R04-50477","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,67,"DR","DO",56,NA,0,NA,19.1423,NA,0,NA,3.5726,NA,0,NA,0,NA,470613,NA,0,NA,0,NA,24585,NA,0,NA,0,NA,0,NA,0,NA,0,NA,87833,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Florida Regional Transportation Authority","Pompano Beach","FL","4077","40077","Independent Public Agency or Authority of Transit Service","Full Reporter",5502379,66,"MB","PT",24,NA,0,NA,11.5093,NA,3.5682,NA,14.5673,NA,757085,NA,1049682,NA,747333,NA,302349,NA,73150,NA,64933,NA,8217,NA,0,NA,0,NA,0,NA,0,NA,945901,NA,3375164,NA,152,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston-Salem Transit Authority - Trans-Aid of Forsyth County","Winston-Salem","NC","4012","40012","Independent Public Agency or Authority of Transit Service","Full Reporter",391024,66,"DR","DO",30,NA,0,NA,14.1194,NA,7.0794,NA,2.8604,NA,0,NA,1121887,NA,1072760,NA,49127,NA,79925,NA,75978,NA,3947,NA,0,NA,0,NA,0,NA,0,NA,217328,NA,1538546,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stark Area Regional Transit Authority","Canton","OH","5011","50011","Independent Public Agency or Authority of Transit Service","Full Reporter",279245,66,"MB","DO",36,NA,0,NA,16.1304,NA,6.9049,NA,16.1229,NA,2268350,NA,2397500,NA,2262229,NA,135271,NA,145312,NA,140246,NA,5066,NA,0,NA,0,NA,0,NA,0,NA,2261179,NA,15613135,NA,538.3,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,66,"VP","PT",1,NA,0,NA,47.6943,NA,36,NA,7.8535,NA,0,NA,14976,NA,14976,NA,0,NA,314,NA,314,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2466,NA,88776,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stark Area Regional Transit Authority","Canton","OH","5011","50011","Independent Public Agency or Authority of Transit Service","Full Reporter",279245,66,"DR","DO",30,NA,0,NA,18.9609,NA,9.1231,NA,2.3546,NA,0,NA,1482903,NA,1307673,NA,175230,NA,74982,NA,68967,NA,6015,NA,0,NA,0,NA,0,NA,0,NA,162388,NA,1481485,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,66,"MB","DO",42,NA,0,NA,14.5879,NA,5.6258,NA,10.8545,NA,1695872,NA,1790830,NA,1696805,NA,94025,NA,121285,NA,116316,NA,4969,NA,0,NA,0,NA,0,NA,0,NA,1262552,NA,7102808,NA,270,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middlesex County Area Transit","New Brunswick","NJ","2196","20196","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,66,"MB","DO",13,NA,0,NA,14.5771,NA,11.1725,NA,8.3391,NA,508076,NA,527380,NA,434849,NA,92531,NA,34894,NA,29831,NA,5063,NA,0,NA,0,NA,0,NA,0,NA,248764,NA,2779319,NA,170,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Texas Rural Transit District","Coleman","TX","6R05-005","6R05-60262","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,66,"DR","DO",66,NA,0,NA,25.0735,NA,0,NA,2.239,NA,0,NA,0,NA,1535803,NA,0,NA,0,NA,61252,NA,0,NA,0,NA,0,NA,0,NA,0,NA,137145,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston-Salem Transit Authority - Trans-Aid of Forsyth County","Winston-Salem","NC","4012","40012","Independent Public Agency or Authority of Transit Service","Full Reporter",391024,66,"MB","DO",36,NA,0,NA,12.9602,NA,2.7995,NA,19.8178,NA,1699216,NA,1716767,NA,1686235,NA,30532,NA,132543,NA,130109,NA,2434,NA,0,NA,0,NA,0,NA,0,NA,2578472,NA,7218510,NA,138,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,66,"DR","DO",23,NA,0,NA,20.5101,NA,9.9748,NA,2.4436,NA,0,NA,695987,NA,601909,NA,94078,NA,35114,NA,29347,NA,5767,NA,0,NA,0,NA,0,NA,0,NA,71713,NA,715321,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middlesex County Area Transit","New Brunswick","NJ","2196","20196","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,66,"DR","DO",53,NA,0,NA,12.794,NA,18.6603,NA,1.8183,NA,0,NA,484324,NA,422176,NA,62148,NA,35273,NA,32998,NA,2275,NA,0,NA,0,NA,0,NA,0,NA,60000,NA,1119620,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Florida Regional Transportation Authority","Pompano Beach","FL","4077","40077","Independent Public Agency or Authority of Transit Service","Full Reporter",5502379,66,"CR","PT",42,NA,10,NA,28.9228,NA,27.813,NA,34.9615,NA,3586810,NA,3629152,NA,3525108,NA,104044,NA,136230,NA,121880,NA,14350,NA,1167777,NA,1134865,NA,42036,NA,37474,NA,4261113,NA,118514347,NA,142.24,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gwinnett County Board of Commissioners","Lawrenceville","GA","4138","40138","City, County or Local Government Unit or Department of Transportation","Full Reporter",4515419,65,"DR","PT",5,NA,0,NA,12.5378,NA,9.2322,NA,1.3743,NA,0,NA,253229,NA,212026,NA,41203,NA,19266,NA,16911,NA,2355,NA,0,NA,0,NA,0,NA,0,NA,23241,NA,214566,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthWest Transit","Eden Prairie","MN","5221","50518","Independent Public Agency or Authority of Transit Service","Full Reporter",2650890,65,"DR","PT",10,NA,0,NA,15.4977,NA,4.8808,NA,3.0671,NA,0,NA,417856,NA,376594,NA,41262,NA,27132,NA,24300,NA,2832,NA,0,NA,0,NA,0,NA,0,NA,74531,NA,363768,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sonoma County Transit","Santa Rosa","CA","9089","90089","City, County or Local Government Unit or Department of Transportation","Full Reporter",308231,65,"DR","PT",25,NA,0,NA,14.0906,NA,12.1697,NA,1.4919,NA,0,NA,758377,NA,548025,NA,210352,NA,49827,NA,38893,NA,10934,NA,0,NA,0,NA,0,NA,0,NA,58026,NA,706158,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gwinnett County Board of Commissioners","Lawrenceville","GA","4138","40138","City, County or Local Government Unit or Department of Transportation","Full Reporter",4515419,65,"CB","PT",31,NA,0,NA,22.6889,NA,28.696,NA,13.1108,NA,665693,NA,1099524,NA,651579,NA,447945,NA,44325,NA,28718,NA,15607,NA,0,NA,0,NA,0,NA,0,NA,376517,NA,10804537,NA,87.73,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
