"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Inca Community Services, Inc.","Atoka","OK","6R04-003","6R04-60205","Private-Non-Profit Corporation","Rural Reporter",0,47,"DR","DO",47,NA,0.4432,NA,0.0431,NA,30.6897,NA,2.9836,NA,10.2863,NA,0,NA,NA,62952,NA,1460983,NA,142032,NA,47605,NA,0,NA,774724,NA,"No",NA,NA,NA,NA,NA,NA
"Kerr Area Transportation Authority","Henderson","NC","4R06-025","4R06-41048","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,47,"DR","DO",45,NA,1.1816,NA,0.0582,NA,27.0648,NA,1.3334,NA,20.2971,NA,0,NA,NA,179689,NA,3086628,NA,152072,NA,114046,NA,0,NA,1975170,NA,"No",NA,NA,NA,NA,NA,NA
"Bloomington-Normal Public Transit System","Normal","IL","5047","50047","Independent Public Agency or Authority of Transit Service","Full Reporter",132600,47,"MB","DO",32,NA,0.522,NA,0.1265,NA,83.1368,NA,20.1537,NA,4.1251,NA,1.3744,NA,NA,1169718,NA,9243650,NA,2240810,NA,111186,NA,6725658,NA,1297434,NA,"No",NA,NA,NA,NA,NA,NA
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","9206","90206","Independent Public Agency or Authority of Transit Service","Full Reporter",59219,47,"MB","DO",25,NA,1.3575,NA,0.1982,NA,128.2955,NA,18.732,NA,6.849,NA,0.6106,NA,NA,1439732,NA,7263705,NA,1060551,NA,56617,NA,11896511,NA,1353223,NA,"No",NA,NA,NA,NA,NA,NA
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","9206","90206","Independent Public Agency or Authority of Transit Service","Full Reporter",59219,47,"DR","DO",22,NA,3.3464,NA,0.0534,NA,110.7326,NA,1.7665,NA,62.6861,NA,7.0687,NA,NA,194903,NA,3650965,NA,58242,NA,32971,NA,516494,NA,511984,NA,"No",NA,NA,NA,NA,NA,NA
"Kerr Area Transportation Authority","Henderson","NC","4R06-025","4R06-41048","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,47,"MB","DO",2,NA,0,NA,0,NA,25.5966,NA,3.4127,NA,7.5003,NA,0,NA,NA,0,NA,239635,NA,31950,NA,9362,NA,0,NA,123558,NA,"No",NA,NA,NA,NA,NA,NA
"Bloomington-Normal Public Transit System","Normal","IL","5047","50047","Independent Public Agency or Authority of Transit Service","Full Reporter",132600,47,"DR","DO",15,NA,1.4939,NA,0.0457,NA,97.2529,NA,2.9747,NA,32.6931,NA,5.8737,NA,NA,133421,NA,2919920,NA,89313,NA,30024,NA,497119,NA,364376,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Blacksburg, dba: Blacksburg Transit","Blacksburg","VA","3091","30091","City, County or Local Government Unit or Department of Transportation","Full Reporter",88542,46,"DR","DO",9,NA,0.507,NA,0.014,NA,67.9757,NA,1.8742,NA,36.269,NA,12.2269,NA,NA,15122,NA,1081833,NA,29828,NA,15915,NA,88480,NA,135977,NA,"No",NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"MB","DO",9,NA,1.2206,NA,0.0832,NA,80.5137,NA,5.4856,NA,14.6771,NA,0,NA,NA,138560,NA,1666150,NA,113520,NA,20694,NA,0,NA,456028,NA,"No",NA,NA,NA,NA,NA,NA
"Licking Valley CAP","Flemingsburg","KY","4R04-009","4R04-40971","Private-Non-Profit Corporation","Rural Reporter",0,46,"DR","DO",46,NA,1.4621,NA,0.0405,NA,19.2589,NA,0.5339,NA,36.0711,NA,0,NA,NA,54457,NA,1343539,NA,37247,NA,69762,NA,0,NA,1132472,NA,"No",NA,NA,NA,NA,NA,NA
"10-15 Regional Transit Agency","Ottumwa","IA","7R01-015","7R01-70242","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"DR","DO",46,NA,0.7437,NA,0.0526,NA,34.6307,NA,2.4509,NA,14.1296,NA,0,NA,NA,131940,NA,2506810,NA,177415,NA,72387,NA,0,NA,1462745,NA,"No",NA,NA,NA,NA,NA,NA
"City of Culver City, dba: Culver City Municipal Bus Lines","Culver City","CA","9039","90039","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,46,"MB","DO",44,NA,0.6252,NA,0.1315,NA,138.2122,NA,29.0716,NA,4.7542,NA,1.436,NA,NA,3041100,NA,23125119,NA,4864138,NA,167316,NA,16103312,NA,1658631,NA,"No",NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"DR","DO",37,NA,2.0692,NA,0.0461,NA,64.1332,NA,1.4301,NA,44.8438,NA,0,NA,NA,149463,NA,3239110,NA,72231,NA,50506,NA,0,NA,1431231,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Blacksburg, dba: Blacksburg Transit","Blacksburg","VA","3091","30091","City, County or Local Government Unit or Department of Transportation","Full Reporter",88542,46,"MB","DO",37,NA,0.5182,NA,0.28,NA,83.1388,NA,44.9223,NA,1.8507,NA,1.0829,NA,NA,2087175,NA,7453809,NA,4027506,NA,89655,NA,6882899,NA,903342,NA,"No",NA,NA,NA,NA,NA,NA
"Kanawha Valley Regional Transportation Authority","Charleston","WV","3001","30001","Independent Public Agency or Authority of Transit Service","Full Reporter",153199,46,"MB","DO",35,NA,1.106,NA,0.1495,NA,92.5803,NA,12.5147,NA,7.3977,NA,1.5167,NA,NA,1802731,NA,12057847,NA,1629942,NA,130242,NA,7950277,NA,2201277,NA,"No",NA,NA,NA,NA,NA,NA
"Jefferson Parish, dba: Jefferson Transit","Gretna","LA","6088","60088","City, County or Local Government Unit or Department of Transportation","Full Reporter",899703,46,"MB","PT",31,NA,1.5234,NA,0.249,NA,118.1786,NA,19.319,NA,6.1172,NA,1.2193,"W",NA,2923278,NA,11738090,NA,1918859,NA,99325,NA,9626644,"W",1366143,NA,"Yes",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,46,"MB","DO",31,NA,0.6051,NA,0.051,NA,130.5706,NA,11.0005,NA,11.8696,NA,1.0511,NA,NA,573080,NA,11241606,NA,947095,NA,86096,NA,10695307,NA,1797064,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Wayne Public Transportation Corporation","Fort Wayne","IN","5044","50044","Independent Public Agency or Authority of Transit Service","Full Reporter",313492,46,"MB","DO",29,NA,0.9413,NA,0.1482,NA,105.0493,NA,16.5342,NA,6.3534,NA,2.0938,NA,NA,1593688,NA,10757149,NA,1693122,NA,102401,NA,5137688,NA,1435961,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mobile, dba: THE WAVE TRANSIT SYSTEM","Mobile","AL","4043","40043","City, County or Local Government Unit or Department of Transportation","Full Reporter",326183,46,"DR","DO",25,NA,2.6533,NA,0.0777,NA,68.8048,NA,2.0139,NA,34.1658,NA,4.2625,NA,NA,223363,NA,2876179,NA,84183,NA,41802,NA,674762,NA,617646,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mobile, dba: THE WAVE TRANSIT SYSTEM","Mobile","AL","4043","40043","City, County or Local Government Unit or Department of Transportation","Full Reporter",326183,46,"MB","DO",21,NA,0.6886,NA,0.0772,NA,99.0057,NA,11.093,NA,8.9251,NA,1.3504,NA,NA,585706,NA,7591657,NA,850598,NA,76679,NA,5621757,NA,1063780,NA,"No",NA,NA,NA,NA,NA,NA
"Grays Harbor Transit","Hoquiam","WA","0R03-012","0R03-00314","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,46,"MB","DO",20,NA,0.4331,NA,0.0551,NA,139.6975,NA,17.7871,NA,7.8539,NA,0,NA,NA,338747,NA,6142640,NA,782115,NA,43971,NA,0,NA,1155573,NA,"No",NA,NA,NA,NA,NA,NA
"City of Culver City, dba: Culver City Municipal Bus Lines","Culver City","CA","9039","90039","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,46,"DR","DO",2,NA,0.3957,NA,0.0129,NA,121.9573,NA,3.9668,NA,30.7444,NA,14.9092,NA,NA,3453,NA,268306,NA,8727,NA,2200,NA,17996,NA,21106,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Wayne Public Transportation Corporation","Fort Wayne","IN","5044","50044","Independent Public Agency or Authority of Transit Service","Full Reporter",313492,46,"DR","DO",17,NA,2.4459,NA,0.0734,NA,94.8741,NA,2.8461,NA,33.3347,NA,3.8684,NA,NA,180850,NA,2464734,NA,73939,NA,25979,NA,637153,NA,395553,NA,"No",NA,NA,NA,NA,NA,NA
"Jefferson Parish, dba: Jefferson Transit","Gretna","LA","6088","60088","City, County or Local Government Unit or Department of Transportation","Full Reporter",899703,46,"DR","PT",15,NA,2.7963,NA,0.0623,NA,76.1558,NA,1.6979,NA,44.8526,NA,6.4429,NA,NA,183746,NA,2947307,NA,65711,NA,38701,NA,457450,NA,423969,NA,"No",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,46,"DR","DO",14,NA,0.8796,NA,0.0208,NA,113.5286,NA,2.6848,NA,42.2858,NA,10.7992,NA,NA,46391,NA,2230155,NA,52740,NA,19644,NA,206511,NA,233053,NA,"No",NA,NA,NA,NA,NA,NA
"Grays Harbor Transit","Hoquiam","WA","0R03-012","0R03-00314","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,46,"VP","DO",14,NA,1.2963,NA,0.838,NA,11.8947,NA,7.6897,NA,1.5468,NA,0,NA,NA,99061,NA,118210,NA,76420,NA,9938,NA,0,NA,242831,NA,"No",NA,NA,NA,NA,NA,NA
"Grays Harbor Transit","Hoquiam","WA","0R03-012","0R03-00314","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,46,"DR","DO",12,NA,1.9584,NA,0.0456,NA,107.0613,NA,2.4914,NA,42.9728,NA,0,NA,NA,131736,NA,2890654,NA,67267,NA,27000,NA,0,NA,341374,NA,"No",NA,NA,NA,NA,NA,NA
"Kanawha Valley Regional Transportation Authority","Charleston","WV","3001","30001","Independent Public Agency or Authority of Transit Service","Full Reporter",153199,46,"DR","DO",11,NA,2.6378,NA,0.0535,NA,47.4651,NA,0.963,NA,49.2873,NA,4.3428,NA,NA,52013,NA,971847,NA,19718,NA,20475,NA,223781,NA,222688,NA,"No",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,46,"DR","PT",1,NA,0.3943,NA,0.0182,NA,136.0585,NA,6.2807,NA,21.6629,NA,4.9251,NA,NA,847,NA,46532,NA,2148,NA,342,NA,9448,NA,5744,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,45,"DR","DO",9,NA,1.1728,NA,0.0456,NA,93.4616,NA,3.6306,NA,25.7427,NA,7.4307,NA,NA,59548,NA,1307060,NA,50774,NA,13985,NA,175900,NA,157766,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,45,"DR","PT",9,NA,1.3853,NA,0.0473,NA,73.5131,NA,2.5099,NA,29.289,NA,10.8078,NA,NA,53082,NA,1122325,NA,38319,NA,15267,NA,103844,NA,174810,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"CB","DO",6,NA,1.9397,NA,0.0047,NA,105.7043,NA,0.2538,NA,416.4767,NA,0,NA,NA,5400,NA,1159471,NA,2784,NA,10969,NA,0,NA,281731,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,45,"MB","PT",5,NA,0.7954,NA,0.0786,NA,72.4262,NA,7.1572,NA,10.1194,NA,1.7067,NA,NA,40021,NA,509156,NA,50315,NA,7030,NA,298327,NA,104747,NA,"No",NA,NA,NA,NA,NA,NA
"Via Mobility Services","Boulder","CO","8R01-019","8R01-80285","Private-Non-Profit Corporation","Rural Reporter",0,45,"DR","DO",45,NA,1.0952,NA,0.036,NA,68.7187,NA,2.261,NA,30.3924,NA,0,NA,NA,171383,NA,4755952,NA,156485,NA,69209,NA,0,NA,695927,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"MB","DO",4,NA,0.1994,NA,0.0202,NA,59.6958,NA,6.0398,NA,9.8837,NA,0,NA,NA,11733,NA,581437,NA,58828,NA,9740,NA,0,NA,163216,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"DR","DO",35,NA,0.7516,NA,0.0295,NA,53.0742,NA,2.0864,NA,25.4384,NA,0,NA,NA,54367,NA,1840084,NA,72335,NA,34670,NA,0,NA,709943,NA,"No",NA,NA,NA,NA,NA,NA
"Kern Regional Transit","Bakersfield","CA","9R02-037","9R02-91059","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,45,"MB","PT",30,NA,2.489,NA,0.1154,NA,104.5564,NA,4.8476,NA,21.5689,NA,0,NA,NA,748492,NA,6486261,NA,300723,NA,62036,NA,0,NA,2191276,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,45,"CB","PT",30,NA,1.5058,NA,0.1192,NA,139.8821,NA,11.0769,NA,12.6283,NA,0.5966,NA,NA,963912,NA,8083648,NA,640121,NA,57789,NA,13549637,NA,1471359,NA,"No",NA,NA,NA,NA,NA,NA
"Kern Regional Transit","Bakersfield","CA","9R02-037","9R02-91059","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,45,"DR","PT",15,NA,1.7586,NA,0.0405,NA,104.5564,NA,2.4073,NA,43.4336,NA,0,NA,NA,156561,NA,3866810,NA,89028,NA,36983,NA,0,NA,349645,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,45,"MB","PT",13,NA,0.6941,NA,0.1133,NA,72.2594,NA,11.7962,NA,6.1257,NA,1.6244,NA,NA,285141,NA,2516433,NA,410801,NA,34825,NA,1549137,NA,479708,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,45,"CB","DO",13,NA,1.0416,NA,0.1716,NA,69.7402,NA,11.4915,NA,6.0689,NA,0.4526,NA,NA,227578,NA,1325971,NA,218488,NA,19013,NA,2929924,NA,539131,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,45,"DR","PT",10,NA,1.6202,NA,0.0491,NA,74.1865,NA,2.2498,NA,32.9753,NA,10.0987,NA,NA,53591,NA,1090690,NA,33076,NA,14702,NA,108003,NA,209636,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,45,"MB","DO",1,NA,0.1462,NA,0.0262,NA,41.8047,NA,7.4936,NA,5.5787,NA,1.9821,NA,NA,2138,NA,81561,NA,14620,NA,1951,NA,41148,NA,33164,NA,"No",NA,NA,NA,NA,NA,NA
"Monroe County Transportation  Authority","Scotrun","PA","3R04-012","30137","Independent Public Agency or Authority of Transit Service","Full Reporter",54316,44,"MB","DO",9,NA,0.9156,NA,0.0669,NA,102.8041,NA,7.5083,NA,13.6921,NA,1.6911,NA,NA,223910,NA,3348329,NA,244545,NA,32570,NA,1980012,NA,525121,NA,"No",NA,NA,NA,NA,NA,NA
"Santee Wateree Regional Transportation Authority","Sumter","SC","4100","40100","Independent Public Agency or Authority of Transit Service","Full Reporter",73107,44,"CB","DO",7,NA,0.9494,NA,0.0333,NA,105.1608,NA,3.6869,NA,28.5225,NA,0.6147,"W",NA,13060,NA,392355,NA,13756,NA,3731,NA,638278,"W",103106,NA,"Yes",NA,NA,NA,NA,NA,NA
"Eastern Sierra Transit Authority","Bishop","CA","9R02-098","9R02-91062","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,44,"CB","DO",7,NA,2.9688,NA,0.1014,NA,92.3514,NA,3.153,NA,29.2902,NA,0,NA,NA,31330,NA,309100,NA,10553,NA,3347,NA,0,NA,129867,NA,"No",NA,NA,NA,NA,NA,NA
"Staten Island Rapid Transit Operating Authority, dba:  MTA Staten Island Railway","Staten Island","NY","2099","20099","Independent Public Agency or Authority of Transit Service","Full Reporter",18351295,44,"HR","DO",44,NA,1.0641,NA,0.1453,NA,338.63,NA,46.243,NA,7.3228,NA,1.1741,NA,NA,8651127,NA,59532166,NA,8129661,NA,175803,NA,50703762,NA,2625350,NA,"No",NA,NA,NA,NA,NA,NA
"Monroe County Transportation  Authority","Scotrun","PA","3R04-012","30137","Independent Public Agency or Authority of Transit Service","Full Reporter",54316,44,"DT","PT",4,NA,68.3312,NA,1.8371,NA,28.3502,NA,0.7622,NA,37.1944,NA,1.0037,NA,NA,31979,NA,17407,NA,468,NA,614,NA,17342,NA,17053,NA,"No",NA,NA,NA,NA,NA,NA
"Monroe County Transportation  Authority","Scotrun","PA","3R04-012","30137","Independent Public Agency or Authority of Transit Service","Full Reporter",54316,44,"DR","DO",31,NA,2.2785,NA,0.0808,NA,56.2086,NA,1.9933,NA,28.1989,NA,1.5846,NA,NA,193667,NA,2396849,NA,84998,NA,42642,NA,1512552,NA,910190,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Sugar Land","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,44,"MB","PT",3,NA,0.6323,NA,0.0104,NA,86.2032,NA,1.4237,NA,60.5487,NA,13.6064,NA,NA,6625,NA,634369,NA,10477,NA,7359,NA,46623,NA,75409,NA,"No",NA,NA,NA,NA,NA,NA
"City of Arlington, dba: Handitran","Arlington","TX","6041","60041","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,44,"DT","PT",28,NA,1.2633,NA,0.1219,NA,29.6975,NA,2.8661,NA,10.3616,NA,1.0627,NA,NA,199640,NA,1637402,NA,158026,NA,55136,NA,1540731,NA,939892,NA,"No",NA,NA,NA,NA,NA,NA
"Santee Wateree Regional Transportation Authority","Sumter","SC","4100","40100","Independent Public Agency or Authority of Transit Service","Full Reporter",73107,44,"DR","DO",26,NA,8.133,NA,0.2147,NA,89.1467,NA,2.3529,NA,37.8875,NA,3.6865,NA,NA,167596,NA,780747,NA,20607,NA,8758,NA,211783,NA,123561,NA,"No",NA,NA,NA,NA,NA,NA
"Eastern Sierra Transit Authority","Bishop","CA","9R02-098","9R02-91062","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,44,"MB","DO",26,NA,0.4558,NA,0.155,NA,80.1706,NA,27.259,NA,2.9411,NA,0,NA,NA,458171,NA,2956132,NA,1005122,NA,36873,NA,0,NA,656963,NA,"No",NA,NA,NA,NA,NA,NA
"OCCK, Inc.","Salina","KS","7R02-033","7R02-70145","Private-Non-Profit Corporation","Rural Reporter",0,44,"DR","DO",26,NA,1.2144,NA,0.0543,NA,55.9907,NA,2.5038,NA,22.3627,NA,0,NA,NA,63603,NA,1171270,NA,52376,NA,20919,NA,0,NA,588878,NA,"No",NA,NA,NA,NA,NA,NA
"Cape Fear Public Transportation Authority, dba: Wave Transit","Wilmington","NC","4006","40006","Independent Public Agency or Authority of Transit Service","Full Reporter",219957,44,"MB","PT",25,NA,1.271,NA,0.2396,NA,80.9085,NA,15.2555,NA,5.3036,NA,1.882,NA,NA,1660039,NA,6926980,NA,1306099,NA,85615,NA,3680587,NA,1202533,NA,"No",NA,NA,NA,NA,NA,NA
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit","Sarasota","FL","4026","40026","City, County or Local Government Unit or Department of Transportation","Full Reporter",643260,44,"DR","DO",22,NA,3.1322,NA,0.0736,NA,84.5187,NA,1.9868,NA,42.5402,NA,4.5849,NA,NA,305477,NA,4148856,NA,97528,NA,49088,NA,904905,NA,647443,NA,"No",NA,NA,NA,NA,NA,NA
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit","Sarasota","FL","4026","40026","City, County or Local Government Unit or Department of Transportation","Full Reporter",643260,44,"MB","DO",22,NA,0.6112,NA,0.0922,NA,98.6386,NA,14.8867,NA,6.626,NA,1.5304,NA,NA,836383,NA,9067354,NA,1368460,NA,91925,NA,5924889,NA,1336838,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Sugar Land","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,44,"DR","PT",21,NA,0.8003,NA,0.0216,NA,94.4971,NA,2.5527,NA,37.0191,NA,2.7345,NA,NA,106333,NA,4918575,NA,132866,NA,52050,NA,1798734,NA,1088063,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Sugar Land","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,44,"CB","PT",20,NA,2.7074,NA,0.3024,NA,96.2225,NA,10.7481,NA,8.9525,NA,0.433,NA,NA,674874,NA,2231592,NA,249270,NA,23192,NA,5153699,NA,591322,NA,"No",NA,NA,NA,NA,NA,NA
"City of Arlington, dba: Handitran","Arlington","TX","6041","60041","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,44,"MB","PT",2,NA,0.4027,NA,0.0325,NA,135.9081,NA,10.9637,NA,12.3962,NA,3.1796,NA,NA,5956,NA,183340,NA,14790,NA,1349,NA,57661,NA,21837,NA,"No",NA,NA,NA,NA,NA,NA
"Cape Fear Public Transportation Authority, dba: Wave Transit","Wilmington","NC","4006","40006","Independent Public Agency or Authority of Transit Service","Full Reporter",219957,44,"VP","DO",2,NA,3.6092,NA,0.3684,NA,55.9882,NA,5.7146,NA,9.7974,NA,0.2217,NA,NA,17490,NA,47478,NA,4846,NA,848,NA,214166,NA,44075,NA,"No",NA,NA,NA,NA,NA,NA
"OCCK, Inc.","Salina","KS","7R02-033","7R02-70145","Private-Non-Profit Corporation","Rural Reporter",0,44,"MB","DO",18,NA,0.538,NA,0.0974,NA,43.8201,NA,7.9305,NA,5.5255,NA,0,NA,NA,150833,NA,1549258,NA,280384,NA,35355,NA,0,NA,548147,NA,"No",NA,NA,NA,NA,NA,NA
"Cape Fear Public Transportation Authority, dba: Wave Transit","Wilmington","NC","4006","40006","Independent Public Agency or Authority of Transit Service","Full Reporter",219957,44,"DR","DO",17,NA,10.2329,NA,0.4289,NA,72.618,NA,3.0436,NA,23.859,NA,3.907,NA,NA,621036,NA,1448003,NA,60690,NA,19940,NA,370618,NA,370588,NA,"No",NA,NA,NA,NA,NA,NA
"City of Arlington, dba: Handitran","Arlington","TX","6041","60041","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,44,"DR","DO",14,NA,1.7249,NA,0.0395,NA,84.5092,NA,1.9377,NA,43.6138,NA,5.5895,NA,NA,58183,NA,1471136,NA,33731,NA,17408,NA,263194,NA,241460,NA,"No",NA,NA,NA,NA,NA,NA
"Eastern Sierra Transit Authority","Bishop","CA","9R02-098","9R02-91062","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,44,"DR","DO",11,NA,1.4994,NA,0.0776,NA,63.9226,NA,3.308,NA,19.3237,NA,0,NA,NA,89089,NA,1148177,NA,59418,NA,17962,NA,0,NA,175085,NA,"No",NA,NA,NA,NA,NA,NA
"Santee Wateree Regional Transportation Authority","Sumter","SC","4100","40100","Independent Public Agency or Authority of Transit Service","Full Reporter",73107,44,"MB","DO",11,NA,0.529,NA,0.049,NA,69.8868,NA,6.4728,NA,10.797,NA,1.8238,"W",NA,68372,NA,1395429,NA,129242,NA,19967,NA,765113,"W",337064,NA,"Yes",NA,NA,NA,NA,NA,NA
"Marble Valley Regional Transit District","Rutland","VT","1R06-008","1R06-10154","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,43,"CB","DO",9,NA,0.8361,NA,0.0651,NA,80.3349,NA,6.2538,NA,12.8457,NA,0,NA,NA,108132,NA,1661245,NA,129323,NA,20679,NA,0,NA,496049,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fairfield, California, dba: Fairfield and Suisun Transit","Fairfield","CA","9092","90092","City, County or Local Government Unit or Department of Transportation","Full Reporter",133683,43,"DR","PT",9,NA,4.4537,NA,0.0792,NA,102.3692,NA,1.82,NA,56.2457,NA,5.834,NA,NA,112786,NA,1424365,NA,25324,NA,13914,NA,244149,NA,229706,NA,"No",NA,NA,NA,NA,NA,NA
